,tot_sewer_and_water,num_sewer_and_water,avg_sewer_and_water,tot_power,num_power,avg_power,tot_roads_and_bridges,num_roads_and_bridges,avg_roads_and_bridges,tot_buildings,num_buildings,avg_buildings,tot_shake_intensity,num_shake_intensity,avg_shake_intensity,tot_medical,num_medical,avg_medical,zone,time
1174,156.0,21,7.428571428571429,76.0,21,3.6190476190476186,111.0,21,5.285714285714286,135.0,21,6.428571428571429,12.0,16,0.75,111.0,21,5.285714285714286,Broadview,2020-04-09 22:00:00
1294,11.0,2,5.5,11.0,2,5.5,8.0,2,4.0,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-09 22:00:00
1654,20.0,3,6.666666666666668,16.0,3,5.333333333333333,20.0,3,6.666666666666668,17.0,3,5.666666666666668,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-09 22:00:00
814,45.0,11,4.090909090909091,62.0,11,5.636363636363638,39.0,11,3.5454545454545454,42.0,11,3.8181818181818175,0.0,4,0.0,72.0,11,6.545454545454546,Downtown,2020-04-09 22:00:00
2254,21.0,6,3.5,23.0,6,3.8333333333333335,39.0,6,6.5,32.0,6,5.333333333333333,6.0,2,3.0,0.0,0,0.0,East Parton,2020-04-09 22:00:00
1774,80.0,15,5.333333333333333,77.0,15,5.133333333333334,88.0,15,5.866666666666666,81.0,15,5.4,17.0,10,1.7,0.0,0,0.0,Easton,2020-04-09 22:00:00
334,45.0,8,5.625,26.0,8,3.25,46.0,8,5.75,22.0,8,2.75,3.0,3,1.0,9.0,1,9.0,Northwest,2020-04-09 22:00:00
2134,7.0,2,3.5,3.0,2,1.5,9.0,2,4.5,7.0,2,3.5,0.0,1,0.0,0.0,0,0.0,Oakwillow,2020-04-09 22:00:00
454,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-09 22:00:00
214,16.0,3,5.333333333333333,11.0,3,3.6666666666666665,13.0,3,4.333333333333333,20.0,3,6.666666666666668,1.0,2,0.5,7.0,3,2.333333333333333,Palace Hills,2020-04-09 22:00:00
1534,72.0,21,3.4285714285714284,101.0,21,4.809523809523808,96.0,21,4.571428571428571,74.0,21,3.523809523809524,75.0,20,3.75,0.0,0,0.0,Peppermill,2020-04-09 22:00:00
574,24.0,4,6.0,22.0,4,5.5,20.0,4,5.0,19.0,4,4.75,17.0,3,5.666666666666668,0.0,0,0.0,Safe Town,2020-04-09 22:00:00
1054,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 22:00:00
2014,182.0,27,6.7407407407407405,114.0,27,4.222222222222221,130.0,27,4.814814814814816,95.0,27,3.5185185185185186,6.0,4,1.5,108.0,27,4.0,Southton,2020-04-09 22:00:00
694,55.0,8,6.875,33.0,8,4.125,26.0,8,3.25,29.0,8,3.625,0.0,3,0.0,39.0,8,4.875,Southwest,2020-04-09 22:00:00
1414,21.0,3,7.0,17.0,3,5.666666666666668,23.0,3,7.666666666666668,12.0,3,4.0,0.0,0,0.0,12.0,3,4.0,Terrapin Springs,2020-04-09 22:00:00
2374,13.0,3,4.333333333333333,21.0,3,7.0,10.0,3,3.333333333333333,8.0,3,2.6666666666666665,1.0,2,0.5,0.0,0,0.0,West Parton,2020-04-09 22:00:00
1894,95.0,16,5.9375,105.0,16,6.5625,91.0,16,5.6875,90.0,16,5.625,5.0,3,1.6666666666666667,0.0,0,0.0,Weston,2020-04-09 22:00:00
934,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 22:00:00
1175,87.0,11,7.909090909090909,44.0,11,4.0,56.0,11,5.090909090909091,67.0,11,6.090909090909091,7.0,8,0.875,45.0,11,4.090909090909091,Broadview,2020-04-09 23:00:00
1295,30.0,5,6.0,25.0,5,5.0,35.0,5,7.0,37.0,5,7.4,0.0,1,0.0,0.0,0,0.0,Chapparal,2020-04-09 23:00:00
1655,41.0,6,6.833333333333332,17.0,6,2.833333333333333,31.0,6,5.166666666666667,32.0,6,5.333333333333333,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-09 23:00:00
815,38.0,9,4.222222222222221,36.0,9,4.0,40.0,9,4.4444444444444455,31.0,9,3.4444444444444446,2.0,2,1.0,51.0,9,5.666666666666668,Downtown,2020-04-09 23:00:00
2255,17.0,3,5.666666666666668,12.0,3,4.0,14.0,3,4.666666666666667,14.0,3,4.666666666666667,0.0,2,0.0,0.0,0,0.0,East Parton,2020-04-09 23:00:00
1775,2.0,1,2.0,5.0,1,5.0,10.0,1,10.0,6.0,1,6.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-09 23:00:00
335,64.0,11,5.8181818181818175,63.0,11,5.727272727272728,67.0,11,6.090909090909091,47.0,11,4.2727272727272725,2.0,2,1.0,0.0,0,0.0,Northwest,2020-04-09 23:00:00
2135,6.0,1,6.0,9.0,1,9.0,7.0,1,7.0,9.0,1,9.0,0.0,0,0.0,10.0,1,10.0,Oakwillow,2020-04-09 23:00:00
455,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-09 23:00:00
215,7.0,3,2.333333333333333,4.0,3,1.3333333333333333,16.0,3,5.333333333333333,24.0,3,8.0,0.0,1,0.0,22.0,3,7.333333333333332,Palace Hills,2020-04-09 23:00:00
1535,24.0,8,3.0,41.0,8,5.125,34.0,8,4.25,23.0,8,2.875,32.0,8,4.0,0.0,0,0.0,Peppermill,2020-04-09 23:00:00
575,39.0,6,6.5,34.0,6,5.666666666666668,32.0,6,5.333333333333333,29.0,6,4.833333333333333,11.0,3,3.6666666666666665,0.0,0,0.0,Safe Town,2020-04-09 23:00:00
1055,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-09 23:00:00
2015,130.0,18,7.222222222222222,70.0,18,3.888888888888889,85.0,18,4.722222222222221,67.0,18,3.7222222222222223,0.0,0,0.0,71.0,18,3.9444444444444446,Southton,2020-04-09 23:00:00
695,18.0,4,4.5,25.0,4,6.25,29.0,4,7.25,33.0,4,8.25,0.0,0,0.0,21.0,4,5.25,Southwest,2020-04-09 23:00:00
1415,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Terrapin Springs,2020-04-09 23:00:00
2375,34.0,6,5.666666666666668,26.0,6,4.333333333333333,44.0,6,7.333333333333332,35.0,6,5.833333333333332,1.0,2,0.5,0.0,0,0.0,West Parton,2020-04-09 23:00:00
1895,35.0,7,5.0,29.0,7,4.142857142857143,33.0,7,4.714285714285714,37.0,7,5.285714285714286,2.0,2,1.0,0.0,0,0.0,Weston,2020-04-09 23:00:00
935,0.0,0,0.0,10.0,1,10.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-09 23:00:00
1176,135.0,19,7.105263157894738,109.0,19,5.7368421052631575,103.0,19,5.421052631578949,114.0,19,6.0,6.0,7,0.8571428571428571,95.0,19,5.0,Broadview,2020-04-10 00:00:00
1296,7.0,1,7.0,2.0,1,2.0,7.0,1,7.0,6.0,1,6.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 00:00:00
1656,12.0,2,6.0,20.0,2,10.0,15.0,2,7.5,20.0,2,10.0,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-10 00:00:00
816,85.0,17,5.0,92.0,17,5.411764705882354,108.0,17,6.352941176470589,75.0,17,4.411764705882354,2.0,2,1.0,87.0,17,5.117647058823528,Downtown,2020-04-10 00:00:00
2256,32.0,6,5.333333333333333,23.0,6,3.8333333333333335,29.0,6,4.833333333333333,46.0,6,7.666666666666668,5.0,3,1.6666666666666667,1.0,1,1.0,East Parton,2020-04-10 00:00:00
1776,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 00:00:00
336,35.0,9,3.888888888888889,38.0,9,4.222222222222221,58.0,9,6.4444444444444455,55.0,9,6.111111111111112,1.0,1,1.0,0.0,0,0.0,Northwest,2020-04-10 00:00:00
2136,26.0,4,6.5,19.0,4,4.75,22.0,4,5.5,25.0,4,6.25,3.0,2,1.5,0.0,0,0.0,Oakwillow,2020-04-10 00:00:00
456,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 00:00:00
216,12.0,5,2.4,13.0,5,2.6,3.0,5,0.6,24.0,5,4.8,0.0,0,0.0,33.0,5,6.6,Palace Hills,2020-04-10 00:00:00
1536,35.0,12,2.9166666666666665,45.0,12,3.75,43.0,12,3.583333333333333,35.0,12,2.9166666666666665,35.0,10,3.5,0.0,0,0.0,Peppermill,2020-04-10 00:00:00
576,24.0,4,6.0,23.0,4,5.75,23.0,4,5.75,28.0,4,7.0,5.0,2,2.5,6.0,1,6.0,Safe Town,2020-04-10 00:00:00
1056,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-10 00:00:00
2016,90.0,13,6.9230769230769225,54.0,13,4.153846153846153,66.0,13,5.0769230769230775,57.0,13,4.384615384615385,0.0,0,0.0,54.0,13,4.153846153846153,Southton,2020-04-10 00:00:00
696,41.0,7,5.857142857142858,23.0,7,3.2857142857142856,35.0,7,5.0,25.0,7,3.571428571428572,1.0,2,0.5,15.0,7,2.142857142857143,Southwest,2020-04-10 00:00:00
1416,13.0,4,3.25,8.0,4,2.0,29.0,4,7.25,23.0,4,5.75,0.0,0,0.0,27.0,4,6.75,Terrapin Springs,2020-04-10 00:00:00
2376,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-10 00:00:00
1896,62.0,13,4.769230769230768,72.0,13,5.538461538461538,71.0,13,5.461538461538462,64.0,13,4.9230769230769225,1.0,2,0.5,2.0,1,2.0,Weston,2020-04-10 00:00:00
936,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 00:00:00
1177,42.0,8,5.25,33.0,8,4.125,35.0,8,4.375,49.0,8,6.125,0.0,3,0.0,39.0,8,4.875,Broadview,2020-04-10 01:00:00
1297,15.0,4,3.75,16.0,4,4.0,31.0,4,7.75,21.0,4,5.25,0.0,1,0.0,0.0,0,0.0,Chapparal,2020-04-10 01:00:00
1657,20.0,4,5.0,13.0,4,3.25,21.0,4,5.25,25.0,4,6.25,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 01:00:00
817,29.0,6,4.833333333333333,31.0,6,5.166666666666667,34.0,6,5.666666666666668,23.0,6,3.8333333333333335,0.0,0,0.0,31.0,6,5.166666666666667,Downtown,2020-04-10 01:00:00
2257,7.0,1,7.0,9.0,1,9.0,0.0,1,0.0,0.0,1,0.0,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-10 01:00:00
1777,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 01:00:00
337,29.0,9,3.2222222222222223,49.0,9,5.4444444444444455,27.0,9,3.0,40.0,9,4.4444444444444455,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-10 01:00:00
2137,17.0,2,8.5,17.0,2,8.5,16.0,2,8.0,10.0,2,5.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 01:00:00
457,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 01:00:00
217,9.0,2,4.5,16.0,2,8.0,20.0,2,10.0,17.0,2,8.5,0.0,0,0.0,2.0,2,1.0,Palace Hills,2020-04-10 01:00:00
1537,15.0,3,5.0,13.0,3,4.333333333333333,16.0,3,5.333333333333333,9.0,3,3.0,9.0,2,4.5,0.0,0,0.0,Peppermill,2020-04-10 01:00:00
577,6.0,2,3.0,0.0,2,0.0,9.0,2,4.5,15.0,2,7.5,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 01:00:00
1057,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Scenic Vista,2020-04-10 01:00:00
2017,31.0,6,5.166666666666667,36.0,6,6.0,33.0,6,5.5,22.0,6,3.6666666666666665,0.0,0,0.0,22.0,6,3.6666666666666665,Southton,2020-04-10 01:00:00
697,14.0,4,3.5,26.0,4,6.5,6.0,4,1.5,11.0,4,2.75,0.0,1,0.0,28.0,4,7.0,Southwest,2020-04-10 01:00:00
1417,10.0,2,5.0,18.0,2,9.0,11.0,2,5.5,15.0,2,7.5,0.0,0,0.0,12.0,2,6.0,Terrapin Springs,2020-04-10 01:00:00
2377,40.0,5,8.0,21.0,5,4.2,19.0,5,3.8,25.0,5,5.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-10 01:00:00
1897,27.0,9,3.0,38.0,9,4.222222222222221,46.0,9,5.111111111111111,44.0,9,4.888888888888889,0.0,0,0.0,0.0,0,0.0,Weston,2020-04-10 01:00:00
937,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 01:00:00
1178,80.0,11,7.272727272727272,36.0,11,3.272727272727273,62.0,11,5.636363636363638,57.0,11,5.181818181818182,1.0,4,0.25,49.0,11,4.454545454545454,Broadview,2020-04-10 02:00:00
1298,10.0,3,3.333333333333333,20.0,3,6.666666666666668,15.0,3,5.0,12.0,3,4.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 02:00:00
1658,9.0,2,4.5,7.0,2,3.5,10.0,2,5.0,10.0,2,5.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 02:00:00
818,61.0,8,7.625,26.0,8,3.25,34.0,8,4.25,40.0,8,5.0,0.0,0,0.0,45.0,8,5.625,Downtown,2020-04-10 02:00:00
2258,1.0,1,1.0,8.0,1,8.0,10.0,1,10.0,9.0,1,9.0,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-10 02:00:00
1778,34.0,6,5.666666666666668,27.0,6,4.5,49.0,6,8.166666666666666,20.0,6,3.333333333333333,3.0,2,1.5,0.0,0,0.0,Easton,2020-04-10 02:00:00
338,82.0,13,6.307692307692308,78.0,13,6.0,77.0,13,5.9230769230769225,89.0,13,6.846153846153847,0.0,3,0.0,1.0,1,1.0,Northwest,2020-04-10 02:00:00
2138,18.0,4,4.5,19.0,4,4.75,10.0,4,2.5,21.0,4,5.25,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 02:00:00
458,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 02:00:00
218,13.0,2,6.5,5.0,2,2.5,4.0,2,2.0,9.0,2,4.5,0.0,0,0.0,10.0,2,5.0,Palace Hills,2020-04-10 02:00:00
1538,12.0,2,6.0,11.0,2,5.5,14.0,2,7.0,6.0,2,3.0,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-10 02:00:00
578,6.0,1,6.0,9.0,1,9.0,10.0,1,10.0,5.0,1,5.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 02:00:00
1058,10380.0,1179,8.804071246819337,10298.0,1179,8.734520780322306,11164.0,1179,9.469041560644614,8186.0,1179,6.943172179813402,1090.0,1132,0.9628975265017669,104.0,21,4.9523809523809526,Scenic Vista,2020-04-10 02:00:00
2018,13.0,3,4.333333333333333,21.0,3,7.0,18.0,3,6.0,22.0,3,7.333333333333332,0.0,2,0.0,26.0,3,8.666666666666666,Southton,2020-04-10 02:00:00
698,16.0,3,5.333333333333333,11.0,3,3.6666666666666665,17.0,3,5.666666666666668,19.0,3,6.333333333333332,1.0,1,1.0,19.0,3,6.333333333333332,Southwest,2020-04-10 02:00:00
1418,3.0,2,1.5,15.0,2,7.5,9.0,2,4.5,14.0,2,7.0,0.0,0,0.0,8.0,2,4.0,Terrapin Springs,2020-04-10 02:00:00
2378,5.0,3,1.6666666666666667,6.0,3,2.0,21.0,3,7.0,18.0,3,6.0,3.0,1,3.0,0.0,0,0.0,West Parton,2020-04-10 02:00:00
1898,41.0,9,4.5555555555555545,35.0,9,3.888888888888889,58.0,9,6.4444444444444455,63.0,9,7.0,2.0,3,0.6666666666666666,0.0,0,0.0,Weston,2020-04-10 02:00:00
938,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 02:00:00
1179,63.0,7,9.0,38.0,7,5.428571428571429,40.0,7,5.7142857142857135,43.0,7,6.142857142857142,2.0,4,0.5,37.0,7,5.285714285714286,Broadview,2020-04-10 03:00:00
1299,6.0,1,6.0,4.0,1,4.0,2.0,1,2.0,4.0,1,4.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 03:00:00
1659,9.0,2,4.5,4.0,2,2.0,17.0,2,8.5,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 03:00:00
819,53.0,10,5.3,59.0,10,5.9,57.0,10,5.7,38.0,10,3.8,1.0,2,0.5,79.0,10,7.9,Downtown,2020-04-10 03:00:00
2259,45.0,8,5.625,53.0,8,6.625,48.0,8,6.0,24.0,8,3.0,1.0,1,1.0,0.0,0,0.0,East Parton,2020-04-10 03:00:00
1779,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 03:00:00
339,42.0,9,4.666666666666667,47.0,9,5.222222222222221,50.0,9,5.5555555555555545,56.0,9,6.222222222222222,1.0,3,0.3333333333333333,0.0,0,0.0,Northwest,2020-04-10 03:00:00
2139,4.0,1,4.0,3.0,1,3.0,7.0,1,7.0,4.0,1,4.0,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 03:00:00
459,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 03:00:00
219,9.0,1,9.0,0.0,1,0.0,10.0,1,10.0,9.0,1,9.0,0.0,0,0.0,0.0,1,0.0,Palace Hills,2020-04-10 03:00:00
1539,7.0,3,2.333333333333333,14.0,3,4.666666666666667,19.0,3,6.333333333333332,18.0,3,6.0,5.0,1,5.0,0.0,0,0.0,Peppermill,2020-04-10 03:00:00
579,6.0,1,6.0,9.0,1,9.0,4.0,1,4.0,10.0,1,10.0,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 03:00:00
1059,74.0,12,6.166666666666668,81.0,12,6.75,94.0,12,7.833333333333332,93.0,12,7.75,5.0,5,1.0,0.0,0,0.0,Scenic Vista,2020-04-10 03:00:00
2019,29.0,6,4.833333333333333,30.0,6,5.0,36.0,6,6.0,39.0,6,6.5,0.0,0,0.0,36.0,6,6.0,Southton,2020-04-10 03:00:00
699,21.0,5,4.2,22.0,5,4.4,27.0,5,5.4,19.0,5,3.8,2.0,3,0.6666666666666666,25.0,5,5.0,Southwest,2020-04-10 03:00:00
1419,1.0,1,1.0,3.0,1,3.0,1.0,1,1.0,7.0,1,7.0,0.0,0,0.0,0.0,1,0.0,Terrapin Springs,2020-04-10 03:00:00
2379,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-10 03:00:00
1899,79.0,11,7.1818181818181825,51.0,11,4.636363636363637,76.0,11,6.909090909090909,72.0,11,6.545454545454546,1.0,3,0.3333333333333333,0.0,1,0.0,Weston,2020-04-10 03:00:00
939,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 03:00:00
1180,52.0,11,4.727272727272728,63.0,11,5.727272727272728,63.0,11,5.727272727272728,68.0,11,6.1818181818181825,0.0,0,0.0,54.0,11,4.909090909090909,Broadview,2020-04-10 04:00:00
1300,26.0,7,3.7142857142857135,37.0,7,5.285714285714286,27.0,7,3.8571428571428568,29.0,7,4.142857142857143,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 04:00:00
1660,2.0,2,1.0,8.0,2,4.0,6.0,2,3.0,14.0,2,7.0,0.0,1,0.0,0.0,0,0.0,Cheddarford,2020-04-10 04:00:00
820,106.0,19,5.578947368421051,115.0,19,6.052631578947367,101.0,19,5.315789473684211,109.0,19,5.7368421052631575,0.0,4,0.0,83.0,19,4.368421052631579,Downtown,2020-04-10 04:00:00
2260,13.0,3,4.333333333333333,23.0,3,7.666666666666668,14.0,3,4.666666666666667,19.0,3,6.333333333333332,0.0,0,0.0,0.0,0,0.0,East Parton,2020-04-10 04:00:00
1780,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 04:00:00
340,29.0,6,4.833333333333333,37.0,6,6.166666666666668,27.0,6,4.5,29.0,6,4.833333333333333,1.0,1,1.0,0.0,0,0.0,Northwest,2020-04-10 04:00:00
2140,5.0,2,2.5,18.0,2,9.0,7.0,2,3.5,5.0,2,2.5,0.0,0,0.0,0.0,0,0.0,Oakwillow,2020-04-10 04:00:00
460,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 04:00:00
220,9.0,3,3.0,13.0,3,4.333333333333333,6.0,3,2.0,26.0,3,8.666666666666666,0.0,0,0.0,23.0,3,7.666666666666668,Palace Hills,2020-04-10 04:00:00
1540,16.0,3,5.333333333333333,5.0,3,1.6666666666666667,19.0,3,6.333333333333332,13.0,3,4.333333333333333,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-10 04:00:00
580,21.0,3,7.0,15.0,3,5.0,25.0,3,8.333333333333334,14.0,3,4.666666666666667,0.0,1,0.0,0.0,0,0.0,Safe Town,2020-04-10 04:00:00
1060,99.0,15,6.6,73.0,15,4.866666666666666,82.0,15,5.466666666666668,87.0,15,5.8,0.0,2,0.0,2.0,1,2.0,Scenic Vista,2020-04-10 04:00:00
2020,37.0,5,7.4,26.0,5,5.2,23.0,5,4.6,26.0,5,5.2,0.0,0,0.0,26.0,5,5.2,Southton,2020-04-10 04:00:00
700,43.0,6,7.166666666666668,30.0,6,5.0,30.0,6,5.0,38.0,6,6.333333333333332,0.0,0,0.0,32.0,6,5.333333333333333,Southwest,2020-04-10 04:00:00
1420,10.0,3,3.333333333333333,19.0,3,6.333333333333332,14.0,3,4.666666666666667,27.0,3,9.0,0.0,1,0.0,18.0,3,6.0,Terrapin Springs,2020-04-10 04:00:00
2380,22.0,5,4.4,25.0,5,5.0,17.0,5,3.4,34.0,5,6.8,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-10 04:00:00
1900,26.0,9,2.888888888888889,57.0,9,6.333333333333332,70.0,9,7.777777777777778,57.0,9,6.333333333333332,1.0,2,0.5,0.0,0,0.0,Weston,2020-04-10 04:00:00
940,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 04:00:00
1181,29.0,4,7.25,26.0,4,6.5,16.0,4,4.0,10.0,4,2.5,0.0,0,0.0,20.0,4,5.0,Broadview,2020-04-10 05:00:00
1301,16.0,2,8.0,15.0,2,7.5,10.0,2,5.0,12.0,2,6.0,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 05:00:00
1661,10.0,1,10.0,2.0,1,2.0,0.0,1,0.0,1.0,1,1.0,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 05:00:00
821,28.0,7,4.0,37.0,7,5.285714285714286,37.0,7,5.285714285714286,27.0,7,3.8571428571428568,0.0,1,0.0,24.0,7,3.4285714285714284,Downtown,2020-04-10 05:00:00
2261,13.0,4,3.25,11.0,4,2.75,23.0,4,5.75,18.0,4,4.5,0.0,1,0.0,0.0,0,0.0,East Parton,2020-04-10 05:00:00
1781,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Easton,2020-04-10 05:00:00
341,36.0,7,5.142857142857143,30.0,7,4.285714285714286,33.0,7,4.714285714285714,29.0,7,4.142857142857143,0.0,0,0.0,0.0,0,0.0,Northwest,2020-04-10 05:00:00
2141,8.0,1,8.0,4.0,1,4.0,1.0,1,1.0,7.0,1,7.0,1.0,1,1.0,0.0,0,0.0,Oakwillow,2020-04-10 05:00:00
461,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Old Town,2020-04-10 05:00:00
221,10.0,1,10.0,1.0,1,1.0,3.0,1,3.0,1.0,1,1.0,1.0,1,1.0,5.0,1,5.0,Palace Hills,2020-04-10 05:00:00
1541,12.0,2,6.0,10.0,2,5.0,9.0,2,4.5,7.0,2,3.5,0.0,0,0.0,0.0,0,0.0,Peppermill,2020-04-10 05:00:00
581,18.0,3,6.0,19.0,3,6.333333333333332,24.0,3,8.0,22.0,3,7.333333333333332,0.0,0,0.0,0.0,0,0.0,Safe Town,2020-04-10 05:00:00
1061,56.0,10,5.6,48.0,10,4.8,53.0,10,5.3,66.0,10,6.6,1.0,4,0.25,0.0,0,0.0,Scenic Vista,2020-04-10 05:00:00
2021,9.0,1,9.0,10.0,1,10.0,8.0,1,8.0,7.0,1,7.0,0.0,0,0.0,5.0,1,5.0,Southton,2020-04-10 05:00:00
701,15.0,2,7.5,15.0,2,7.5,10.0,2,5.0,6.0,2,3.0,1.0,1,1.0,18.0,2,9.0,Southwest,2020-04-10 05:00:00
1421,9.0,1,9.0,1.0,1,1.0,10.0,1,10.0,8.0,1,8.0,0.0,0,0.0,6.0,1,6.0,Terrapin Springs,2020-04-10 05:00:00
2381,11.0,4,2.75,34.0,4,8.5,15.0,4,3.75,21.0,4,5.25,0.0,0,0.0,0.0,0,0.0,West Parton,2020-04-10 05:00:00
1901,75.0,10,7.5,60.0,10,6.0,56.0,10,5.6,50.0,10,5.0,0.0,2,0.0,0.0,0,0.0,Weston,2020-04-10 05:00:00
941,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,Wilson Forest,2020-04-10 05:00:00
1182,32.0,6,5.333333333333333,34.0,6,5.666666666666668,32.0,6,5.333333333333333,33.0,6,5.5,0.0,0,0.0,27.0,6,4.5,Broadview,2020-04-10 06:00:00
1302,11.0,3,3.6666666666666665,13.0,3,4.333333333333333,7.0,3,2.333333333333333,29.0,3,9.666666666666666,0.0,0,0.0,0.0,0,0.0,Chapparal,2020-04-10 06:00:00
1662,14.0,3,4.666666666666667,9.0,3,3.0,20.0,3,6.666666666666668,13.0,3,4.333333333333333,0.0,0,0.0,0.0,0,0.0,Cheddarford,2020-04-10 06:00:00
822,102.0,17,6.0,90.0,17,5.294117647058823,79.0,17,4.647058823529412,82.0,17,4.823529411764706,2.0,4,0.5,85.0,17,5.0,Downtown,2020-04-10 06:00:00
2262,29.0,4,7.25,30.0,4,7.5,23.0,4,5.75,27.0,4,6.75,0.0,1,0.0,0.0,0,0.0,East Parton,2020-04-10 06:00:00
